   0.00000   1.00000  -40.1975   1.00000  -40.1975
   1.00000   0.99766  -40.1948   0.99807  -40.1919
   2.00000   0.99066  -40.1868   0.99231  -40.1753
   3.00000   0.97907  -40.1732   0.98278  -40.1474
   4.00000   0.96304  -40.1535   0.96955  -40.1080
   5.00000   0.94274  -40.1274   0.95277  -40.0567
   6.00000   0.91840  -40.0939   0.93259  -39.9928
   7.00000   0.89027  -40.0521   0.90920  -39.9159
   8.00000   0.85868  -40.0008   0.88283  -39.8250
   9.00000   0.82395  -39.9384   0.85371  -39.7192
  10.00000   0.78644  -39.8629   0.82211  -39.5971
  11.00000   0.74655  -39.7720   0.78831  -39.4574
  12.00000   0.70468  -39.6626   0.75261  -39.2982
  13.00000   0.66124  -39.5308   0.71531  -39.1175
  14.00000   0.61664  -39.3720   0.67673  -38.9125
  15.00000   0.57129  -39.1800   0.63716  -38.6803
  16.00000   0.52560  -38.9470   0.59693  -38.4169
  17.00000   0.47995  -38.6628   0.55634  -38.1177
  18.00000   0.43473  -38.3138   0.51568  -37.7769
  19.00000   0.39028  -37.8820   0.47522  -37.3873
  20.00000   0.34693  -37.3423   0.43525  -36.9396
  21.00000   0.30498  -36.6596   0.39601  -36.4224
  22.00000   0.26471  -35.7833   0.35772  -35.8202
  23.00000   0.22636  -34.6372   0.32061  -35.1131
  24.00000   0.19016  -33.1029   0.28485  -34.2740
  25.00000   0.15633  -30.9862   0.25062  -33.2656
  26.00000   0.12508  -27.9494   0.21806  -32.0354
  27.00000   0.09670  -23.3611   0.18732  -30.5066
  28.00000   0.07167  -15.9462   0.15850  -28.5635
  29.00000   0.05097   -3.0112   0.13173  -26.0240
  30.00000   0.03698   20.0646   0.10713  -22.5883
  31.00000   0.03337   52.3419   0.08487  -17.7347
  32.00000   0.03932   78.5497   0.06526  -10.5125
  33.00000   0.04920   93.5746   0.04888    0.8274
  34.00000   0.05945  101.9525   0.03696   18.9618
  35.00000   0.06877  106.9236   0.03141   44.5748
  36.00000   0.07670  110.0380   0.03278   70.2337
  37.00000   0.08313  112.0476   0.03850   88.4407
  38.00000   0.08807  113.3453   0.04567   99.8311
  39.00000   0.09159  114.1512   0.05279  107.0852
  40.00000   0.09380  114.5958   0.05925  111.9607
  41.00000   0.09481  114.7601   0.06478  115.4139
  42.00000   0.09476  114.6952   0.06934  117.9687
  43.00000   0.09378  114.4337   0.07291  119.9267
  44.00000   0.09199  113.9961   0.07556  121.4706
  45.00000   0.08952  113.3941   0.07734  122.7166
  46.00000   0.08648  112.6331   0.07832  123.7417
  47.00000   0.08299  111.7137   0.07860  124.5988
  48.00000   0.07915  110.6321   0.07824  125.3253
  49.00000   0.07506  109.3810   0.07732  125.9483
  50.00000   0.07080  107.9496   0.07592  126.4880
  51.00000   0.06646  106.3240   0.07412  126.9597
  52.00000   0.06211  104.4871   0.07197  127.3752
  53.00000   0.05780  102.4189   0.06955  127.7437
  54.00000   0.05360  100.0968   0.06690  128.0726
  55.00000   0.04956   97.4959   0.06409  128.3678
  56.00000   0.04571   94.5902   0.06115  128.6340
  57.00000   0.04210   91.3542   0.05813  128.8752
  58.00000   0.03875   87.7654   0.05507  129.0947
  59.00000   0.03569   83.8077   0.05201  129.2951
  60.00000   0.03294   79.4762   0.04896  129.4787
  61.00000   0.03050   74.7825   0.04596  129.6475
  62.00000   0.02838   69.7594   0.04302  129.8032
  63.00000   0.02659   64.4648   0.04016  129.9471
  64.00000   0.02509   58.9805   0.03740  130.0805
  65.00000   0.02389   53.4077   0.03475  130.2044
  66.00000   0.02294   47.8567   0.03221  130.3198
  67.00000   0.02221   42.4346   0.02980  130.4274
  68.00000   0.02168   37.2340   0.02751  130.5281
  69.00000   0.02129   32.3250   0.02536  130.6224
  70.00000   0.02102   27.7528   0.02333  130.7108
  71.00000   0.02084   23.5386   0.02143  130.7939
  72.00000   0.02072   19.6847   0.01966  130.8721
  73.00000   0.02063   16.1792   0.01802  130.9459
  74.00000   0.02057   13.0014   0.01650  131.0154
  75.00000   0.02051   10.1257   0.01510  131.0812
  76.00000   0.02045    7.5246   0.01382  131.1434
  77.00000   0.02038    5.1708   0.01264  131.2023
  78.00000   0.02030    3.0381   0.01158  131.2582
  79.00000   0.02021    1.1026   0.01061  131.3112
  80.00000   0.02010   -0.6576   0.00975  131.3616
  81.00000   0.01997   -2.2619   0.00897  131.4095
  82.00000   0.01982   -3.7277   0.00829  131.4552
  83.00000   0.01966   -5.0703   0.00769  131.4986
  84.00000   0.01949   -6.3032   0.00716  131.5401
  85.00000   0.01930   -7.4380   0.00671  131.5797
  86.00000   0.01910   -8.4852   0.00634  131.6175
  87.00000   0.01888   -9.4538   0.00603  131.6536
  88.00000   0.01866  -10.3520   0.00578  131.6882
  89.00000   0.01843  -11.1867   0.00559  131.7213
  90.00000   0.01818  -11.9641   0.00545  131.7529
  91.00000   0.01793  -12.6897   0.00537  131.7833
  92.00000   0.01767  -13.3685   0.00534  131.8124
  93.00000   0.01740  -14.0047   0.00536  131.8403
  94.00000   0.01711  -14.6021   0.00542  131.8671
  95.00000   0.01682  -15.1643   0.00552  131.8929
  96.00000   0.01652  -15.6942   0.00567  131.9176
  97.00000   0.01620  -16.1947   0.00585  131.9414
  98.00000   0.01586  -16.6683   0.00606  131.9643
  99.00000   0.01551  -17.1170   0.00630  131.9863
 100.00000   0.01514  -17.5431   0.00658  132.0075
 101.00000   0.01476  -17.9482   0.00688  132.0279
 102.00000   0.01435  -18.3342   0.00721  132.0476
 103.00000   0.01391  -18.7024   0.00756  132.0666
 104.00000   0.01346  -19.0543   0.00793  132.0848
 105.00000   0.01297  -19.3912   0.00832  132.1024
 106.00000   0.01246  -19.7142   0.00872  132.1194
 107.00000   0.01191  -20.0243   0.00913  132.1358
 108.00000   0.01134  -20.3227   0.00955  132.1517
 109.00000   0.01073  -20.6101   0.00997  132.1670
 110.00000   0.01008  -20.8875   0.01039  132.1817
 111.00000   0.00941  -21.1557   0.01080  132.1960
 112.00000   0.00869  -21.4153   0.01121  132.2098
 113.00000   0.00794  -21.6671   0.01161  132.2231
 114.00000   0.00715  -21.9118   0.01198  132.2360
 115.00000   0.00633  -22.1500   0.01234  132.2484
 116.00000   0.00548  -22.3822   0.01266  132.2604
 117.00000   0.00460  -22.6090   0.01295  132.2721
 118.00000   0.00369  -22.8311   0.01320  132.2833
 119.00000   0.00275  -23.0488   0.01340  132.2942
 120.00000   0.00179  -23.2627   0.01355  132.3048
 121.00000   0.00082  -23.4733   0.01364  132.3150
 122.00000   0.00017  156.3190   0.01367  132.3248
 123.00000   0.00116  156.1136   0.01363  132.3344
 124.00000   0.00215  155.9101   0.01351  132.3436
 125.00000   0.00314  155.7081   0.01332  132.3526
 126.00000   0.00410  155.5071   0.01304  132.3612
 127.00000   0.00504  155.3066   0.01267  132.3696
 128.00000   0.00595  155.1062   0.01220  132.3777
 129.00000   0.00682  154.9054   0.01165  132.3855
 130.00000   0.00763  154.7037   0.01100  132.3931
 131.00000   0.00839  154.5006   0.01025  132.4005
 132.00000   0.00907  154.2957   0.00940  132.4076
 133.00000   0.00967  154.0885   0.00846  132.4144
 134.00000   0.01019  153.8783   0.00743  132.4211
 135.00000   0.01061  153.6646   0.00631  132.4275
 136.00000   0.01092  153.4469   0.00511  132.4337
 137.00000   0.01113  153.2245   0.00384  132.4397
 138.00000   0.01121  152.9967   0.00250  132.4455
 139.00000   0.01118  152.7630   0.00112  132.4512
 140.00000   0.01102  152.5225   0.00031  -47.5434
 141.00000   0.01074  152.2746   0.00177  -47.5382
 142.00000   0.01033  152.0184   0.00323  -47.5331
 143.00000   0.00980  151.7531   0.00469  -47.5283
 144.00000   0.00914  151.4777   0.00612  -47.5236
 145.00000   0.00837  151.1913   0.00752  -47.5190
 146.00000   0.00749  150.8929   0.00885  -47.5146
 147.00000   0.00651  150.5814   0.01010  -47.5104
 148.00000   0.00543  150.2556   0.01126  -47.5064
 149.00000   0.00428  149.9145   0.01229  -47.5025
 150.00000   0.00306  149.5566   0.01319  -47.4988
 151.00000   0.00178  149.1808   0.01394  -47.4952
 152.00000   0.00047  148.7856   0.01452  -47.4917
 153.00000   0.00087  -31.6304   0.01491  -47.4884
 154.00000   0.00222  -32.0685   0.01511  -47.4852
