   0.00000   1.00000  -86.1491   1.00000  -86.1491
   1.00000   0.99896  -86.1460   0.99937  -86.1491
   2.00000   0.99584  -86.1370   0.99749  -86.1491
   3.00000   0.99065  -86.1218   0.99436  -86.1491
   4.00000   0.98343  -86.1005   0.98999  -86.1491
   5.00000   0.97422  -86.0729   0.98441  -86.1491
   6.00000   0.96306  -86.0388   0.97764  -86.1491
   7.00000   0.95000  -85.9981   0.96969  -86.1491
   8.00000   0.93513  -85.9505   0.96062  -86.1491
   9.00000   0.91851  -85.8957   0.95045  -86.1491
  10.00000   0.90023  -85.8335   0.93922  -86.1491
  11.00000   0.88039  -85.7633   0.92697  -86.1491
  12.00000   0.85908  -85.6849   0.91376  -86.1491
  13.00000   0.83640  -85.5976   0.89964  -86.1491
  14.00000   0.81247  -85.5008   0.88465  -86.1491
  15.00000   0.78740  -85.3940   0.86886  -86.1491
  16.00000   0.76132  -85.2763   0.85232  -86.1491
  17.00000   0.73433  -85.1468   0.83510  -86.1491
  18.00000   0.70656  -85.0045   0.81724  -86.1491
  19.00000   0.67814  -84.8481   0.79882  -86.1491
  20.00000   0.64918  -84.6764   0.77990  -86.1491
  21.00000   0.61981  -84.4876   0.76053  -86.1491
  22.00000   0.59014  -84.2800   0.74079  -86.1491
  23.00000   0.56030  -84.0513   0.72073  -86.1491
  24.00000   0.53039  -83.7990   0.70042  -86.1491
  25.00000   0.50053  -83.5199   0.67991  -86.1491
  26.00000   0.47082  -83.2105   0.65927  -86.1491
  27.00000   0.44136  -82.8664   0.63854  -86.1491
  28.00000   0.41225  -82.4822   0.61779  -86.1491
  29.00000   0.38358  -82.0516   0.59707  -86.1491
  30.00000   0.35543  -81.5664   0.57643  -86.1491
  31.00000   0.32788  -81.0168   0.55592  -86.1491
  32.00000   0.30101  -80.3902   0.53558  -86.1491
  33.00000   0.27487  -79.6706   0.51545  -86.1491
  34.00000   0.24954  -78.8371   0.49558  -86.1491
  35.00000   0.22507  -77.8622   0.47600  -86.1491
  36.00000   0.20151  -76.7089   0.45675  -86.1491
  37.00000   0.17892  -75.3264   0.43786  -86.1491
  38.00000   0.15734  -73.6430   0.41935  -86.1491
  39.00000   0.13684  -71.5550   0.40125  -86.1491
  40.00000   0.11748  -68.9079   0.38359  -86.1491
  41.00000   0.09935  -65.4636   0.36638  -86.1491
  42.00000   0.08260  -60.8439   0.34963  -86.1491
  43.00000   0.06744  -54.4349   0.33338  -86.1491
  44.00000   0.05428  -45.2590   0.31761  -86.1491
  45.00000   0.04386  -31.9729   0.30235  -86.1491
  46.00000   0.03726  -13.7210   0.28760  -86.1491
  47.00000   0.03551    7.4578   0.27337  -86.1491
  48.00000   0.03828   26.6039   0.25965  -86.1491
  49.00000   0.04398   40.8780   0.24645  -86.1491
  50.00000   0.05106   50.7726   0.23376  -86.1491
  51.00000   0.05858   57.6516   0.22159  -86.1491
  52.00000   0.06603   62.5779   0.20992  -86.1491
  53.00000   0.07316   66.2284   0.19876  -86.1491
  54.00000   0.07984   69.0199   0.18809  -86.1491
