   0.00000   1.00000   39.1459   1.00000   39.1459
   1.00000   0.99770   39.1522   0.99812   39.1497
   2.00000   0.99081   39.1713   0.99250   39.1614
   3.00000   0.97941   39.2033   0.98319   39.1809
   4.00000   0.96364   39.2486   0.97029   39.2084
   5.00000   0.94365   39.3079   0.95391   39.2443
   6.00000   0.91967   39.3818   0.93420   39.2889
   7.00000   0.89195   39.4714   0.91135   39.3427
   8.00000   0.86078   39.5778   0.88557   39.4061
   9.00000   0.82650   39.7025   0.85708   39.4799
  10.00000   0.78945   39.8475   0.82615   39.5649
  11.00000   0.75000   40.0150   0.79305   39.6621
  12.00000   0.70855   40.2079   0.75804   39.7727
  13.00000   0.66549   40.4299   0.72144   39.8982
  14.00000   0.62122   40.6852   0.68353   40.0402
  15.00000   0.57614   40.9796   0.64462   40.2008
  16.00000   0.53065   41.3202   0.60501   40.3826
  17.00000   0.48513   41.7163   0.56497   40.5887
  18.00000   0.43994   42.1801   0.52481   40.8229
  19.00000   0.39543   42.7279   0.48480   41.0898
  20.00000   0.35193   43.3820   0.44518   41.3955
  21.00000   0.30973   44.1737   0.40621   41.7476
  22.00000   0.26910   45.1482   0.36811   42.1558
  23.00000   0.23029   46.3732   0.33108   42.6329
  24.00000   0.19352   47.9549   0.29531   43.1962
  25.00000   0.15901   50.0683   0.26096   43.8691
  26.00000   0.12696   53.0224   0.22817   44.6846
  27.00000   0.09762   57.4101   0.19706   45.6902
  28.00000   0.07143   64.4885   0.16774   46.9573
  29.00000   0.04931   77.1903   0.14030   48.5973
  30.00000   0.03383  101.7866   0.11482   50.7943
  31.00000   0.03003  139.3529   0.09140   53.8721
  32.00000   0.03747  168.6112   0.07016   58.4485
  33.00000   0.04893 -176.0104   0.05138   65.8186
  34.00000   0.06049 -167.6928   0.03572   78.9197
  35.00000   0.07089 -162.6671   0.02502  103.5612
  36.00000   0.07977 -159.3367   0.02258  139.5912
  37.00000   0.08702 -156.9716   0.02781  167.6099
  38.00000   0.09268 -155.2013   0.03588 -177.2434
  39.00000   0.09684 -153.8203   0.04412 -168.9060
  40.00000   0.09959 -152.7060   0.05164 -163.8370
  41.00000   0.10106 -151.7813   0.05817 -160.4809
  42.00000   0.10137 -150.9946   0.06364 -158.1118
  43.00000   0.10066 -150.3105   0.06806 -156.3571
  44.00000   0.09905 -149.7037   0.07150 -155.0084
  45.00000   0.09666 -149.1551   0.07402 -153.9414
  46.00000   0.09361 -148.6504   0.07570 -153.0773
  47.00000   0.09002 -148.1780   0.07662 -152.3641
  48.00000   0.08598 -147.7285   0.07686 -151.7660
  49.00000   0.08160 -147.2939   0.07651 -151.2575
  50.00000   0.07697 -146.8668   0.07563 -150.8204
  51.00000   0.07215 -146.4406   0.07430 -150.4408
  52.00000   0.06724 -146.0086   0.07258 -150.1084
  53.00000   0.06228 -145.5640   0.07055 -149.8149
  54.00000   0.05734 -145.0995   0.06826 -149.5542
  55.00000   0.05246 -144.6067   0.06577 -149.3210
  56.00000   0.04768 -144.0758   0.06311 -149.1115
  57.00000   0.04304 -143.4948   0.06034 -148.9223
  58.00000   0.03857 -142.8486   0.05750 -148.7506
  59.00000   0.03429 -142.1176   0.05462 -148.5942
  60.00000   0.03022 -141.2756   0.05174 -148.4512
  61.00000   0.02636 -140.2860   0.04887 -148.3201
  62.00000   0.02273 -139.0970   0.04604 -148.1994
  63.00000   0.01934 -137.6309   0.04327 -148.0880
  64.00000   0.01618 -135.7676   0.04058 -147.9849
  65.00000   0.01327 -133.3098   0.03797 -147.8892
  66.00000   0.01060 -129.9138   0.03547 -147.8003
  67.00000   0.00819 -124.9333   0.03307 -147.7174
  68.00000   0.00607 -117.0491   0.03079 -147.6401
  69.00000   0.00432 -103.4332   0.02863 -147.5677
  70.00000   0.00315  -79.1891   0.02658 -147.4999
  71.00000   0.00291  -45.6835   0.02466 -147.4362
  72.00000   0.00352  -19.1545   0.02286 -147.3763
  73.00000   0.00450   -4.0176   0.02118 -147.3199
  74.00000   0.00554    4.6179   0.01961 -147.2668
  75.00000   0.00653    9.9786   0.01817 -147.2166
  76.00000   0.00745   13.5771   0.01683 -147.1691
  77.00000   0.00828   16.1443   0.01561 -147.1242
  78.00000   0.00902   18.0631   0.01449 -147.0816
  79.00000   0.00967   19.5502   0.01347 -147.0412
  80.00000   0.01024   20.7361   0.01254 -147.0028
  81.00000   0.01073   21.7040   0.01171 -146.9664
  82.00000   0.01116   22.5093   0.01097 -146.9317
  83.00000   0.01152   23.1899   0.01032 -146.8986
  84.00000   0.01182   23.7730   0.00974 -146.8671
  85.00000   0.01206   24.2784   0.00924 -146.8371
  86.00000   0.01226   24.7209   0.00881 -146.8084
  87.00000   0.01241   25.1116   0.00845 -146.7810
  88.00000   0.01253   25.4593   0.00815 -146.7548
  89.00000   0.01260   25.7709   0.00791 -146.7297
  90.00000   0.01265   26.0519   0.00773 -146.7057
  91.00000   0.01265   26.3066   0.00761 -146.6827
  92.00000   0.01263   26.5387   0.00754 -146.6607
  93.00000   0.01259   26.7512   0.00751 -146.6395
  94.00000   0.01251   26.9465   0.00753 -146.6192
  95.00000   0.01241   27.1267   0.00759 -146.5998
  96.00000   0.01228   27.2935   0.00770 -146.5810
  97.00000   0.01213   27.4486   0.00784 -146.5631
  98.00000   0.01195   27.5931   0.00801 -146.5458
  99.00000   0.01174   27.7281   0.00822 -146.5291
 100.00000   0.01151   27.8547   0.00846 -146.5131
 101.00000   0.01125   27.9736   0.00872 -146.4977
 102.00000   0.01097   28.0856   0.00901 -146.4828
 103.00000   0.01065   28.1913   0.00932 -146.4685
 104.00000   0.01031   28.2914   0.00964 -146.4547
 105.00000   0.00994   28.3863   0.00998 -146.4414
 106.00000   0.00953   28.4765   0.01034 -146.4286
 107.00000   0.00909   28.5623   0.01070 -146.4162
 108.00000   0.00862   28.6442   0.01107 -146.4043
 109.00000   0.00812   28.7225   0.01144 -146.3928
 110.00000   0.00758   28.7975   0.01180 -146.3816
 111.00000   0.00701   28.8694   0.01216 -146.3709
 112.00000   0.00641   28.9386   0.01250 -146.3605
 113.00000   0.00577   29.0051   0.01283 -146.3505
 114.00000   0.00510   29.0694   0.01314 -146.3408
 115.00000   0.00440   29.1315   0.01342 -146.3314
 116.00000   0.00366   29.1916   0.01366 -146.3223
 117.00000   0.00290   29.2499   0.01387 -146.3135
 118.00000   0.00212   29.3066   0.01404 -146.3051
 119.00000   0.00131   29.3617   0.01416 -146.2969
 120.00000   0.00049   29.4156   0.01422 -146.2889
 121.00000   0.00035 -150.5318   0.01422 -146.2813
 122.00000   0.00120 -150.4802   0.01415 -146.2738
 123.00000   0.00205 -150.4297   0.01401 -146.2666
 124.00000   0.00290 -150.3799   0.01380 -146.2597
 125.00000   0.00374 -150.3309   0.01350 -146.2530
 126.00000   0.00456 -150.2825   0.01312 -146.2465
 127.00000   0.00536 -150.2346   0.01266 -146.2401
 128.00000   0.00613 -150.1871   0.01210 -146.2341
 129.00000   0.00686 -150.1399   0.01144 -146.2282
 130.00000   0.00754 -150.0928   0.01070 -146.2224
 131.00000   0.00817 -150.0459   0.00986 -146.2169
 132.00000   0.00873 -149.9988   0.00892 -146.2116
 133.00000   0.00922 -149.9517   0.00790 -146.2064
 134.00000   0.00963 -149.9043   0.00679 -146.2014
 135.00000   0.00995 -149.8565   0.00560 -146.1966
 136.00000   0.01018 -149.8082   0.00434 -146.1919
 137.00000   0.01031 -149.7593   0.00301 -146.1874
 138.00000   0.01034 -149.7097   0.00163 -146.1830
 139.00000   0.01026 -149.6592   0.00020 -146.1788
 140.00000   0.01006 -149.6077   0.00126   33.8253
 141.00000   0.00976 -149.5551   0.00273   33.8292
 142.00000   0.00934 -149.5012   0.00421   33.8330
 143.00000   0.00881 -149.4458   0.00567   33.8367
 144.00000   0.00817 -149.3889   0.00709   33.8402
 145.00000   0.00742 -149.3302   0.00847   33.8436
 146.00000   0.00658 -149.2696   0.00977   33.8469
 147.00000   0.00565 -149.2070   0.01099   33.8501
 148.00000   0.00463 -149.1420   0.01210   33.8531
 149.00000   0.00354 -149.0746   0.01309   33.8560
 150.00000   0.00239 -149.0045   0.01393   33.8588
 151.00000   0.00118 -148.9315   0.01461   33.8615
 152.00000   0.00006   31.1445   0.01512   33.8641
 153.00000   0.00133   31.2238   0.01544   33.8666
 154.00000   0.00261   31.3066   0.01556   33.8690
 155.00000   0.00388   31.3929   0.01548   33.8713
 156.00000   0.00515   31.4831   0.01519   33.8734
 157.00000   0.00638   31.5773   0.01468   33.8755
 158.00000   0.00758   31.6756   0.01397   33.8775
 159.00000   0.00873   31.7781   0.01304   33.8793
 160.00000   0.00983   31.8848   0.01192   33.8811
 161.00000   0.01085   31.9957   0.01061   33.8828
 162.00000   0.01180   32.1108   0.00913   33.8844
 163.00000   0.01268   32.2297   0.00750   33.8859
 164.00000   0.01347   32.3522   0.00573   33.8873
 165.00000   0.01418   32.4779   0.00385   33.8886
 166.00000   0.01481   32.6060   0.00189   33.8898
 167.00000   0.01536   32.7358   0.00012 -146.1090
 168.00000   0.01583   32.8664   0.00215 -146.1080
 169.00000   0.01622   32.9965   0.00418 -146.1070
 170.00000   0.01655   33.1246   0.00616 -146.1061
 171.00000   0.01682   33.2492   0.00807 -146.1053
 172.00000   0.01703   33.3684   0.00988 -146.1046
 173.00000   0.01720   33.4803   0.01156 -146.1040
 174.00000   0.01733   33.5829   0.01307 -146.1035
 175.00000   0.01742   33.6741   0.01440 -146.1030
 176.00000   0.01749   33.7520   0.01552 -146.1026
 177.00000   0.01753   33.8146   0.01641 -146.1024
 178.00000   0.01756   33.8605   0.01706 -146.1021
 179.00000   0.01758   33.8886   0.01745 -146.1020
 180.00000   0.01759   33.8980   0.01759 -146.1020
