   0.00000   1.00000   81.5773   1.00000   81.5773
   1.00000   0.99881   81.5876   0.99925   81.5772
   2.00000   0.99525   81.6188   0.99701   81.5769
   3.00000   0.98934   81.6709   0.99328   81.5764
   4.00000   0.98112   81.7442   0.98809   81.5757
   5.00000   0.97064   81.8394   0.98146   81.5748
   6.00000   0.95796   81.9568   0.97342   81.5738
   7.00000   0.94317   82.0973   0.96401   81.5725
   8.00000   0.92634   82.2618   0.95326   81.5711
   9.00000   0.90760   82.4514   0.94124   81.5694
  10.00000   0.88704   82.6672   0.92799   81.5675
  11.00000   0.86479   82.9109   0.91357   81.5655
  12.00000   0.84098   83.1841   0.89805   81.5632
  13.00000   0.81574   83.4889   0.88150   81.5607
  14.00000   0.78923   83.8274   0.86398   81.5580
  15.00000   0.76159   84.2025   0.84557   81.5551
  16.00000   0.73297   84.6170   0.82635   81.5519
  17.00000   0.70353   85.0746   0.80639   81.5485
  18.00000   0.67342   85.5793   0.78578   81.5449
  19.00000   0.64279   86.1357   0.76459   81.5411
  20.00000   0.61181   86.7494   0.74290   81.5370
  21.00000   0.58062   87.4267   0.72079   81.5326
  22.00000   0.54938   88.1749   0.69835   81.5280
  23.00000   0.51822   89.0026   0.67565   81.5232
  24.00000   0.48730   89.9199   0.65277   81.5180
  25.00000   0.45674   90.9389   0.62977   81.5126
  26.00000   0.42669   92.0735   0.60674   81.5069
  27.00000   0.39726   93.3405   0.58373   81.5009
  28.00000   0.36857   94.7599   0.56083   81.4946
  29.00000   0.34076   96.3553   0.53807   81.4880
  30.00000   0.31392   98.1553   0.51554   81.4810
  31.00000   0.28816  100.1937   0.49328   81.4737
  32.00000   0.26360  102.5110   0.47133   81.4661
  33.00000   0.24035  105.1550   0.44976   81.4580
  34.00000   0.21851  108.1814   0.42859   81.4496
  35.00000   0.19820  111.6538   0.40788   81.4408
  36.00000   0.17953  115.6410   0.38765   81.4315
  37.00000   0.16265  120.2129   0.36793   81.4219
  38.00000   0.14768  125.4296   0.34876   81.4117
  39.00000   0.13475  131.3250   0.33015   81.4011
  40.00000   0.12396  137.8845   0.31212   81.3900
  41.00000   0.11540  145.0206   0.29469   81.3783
  42.00000   0.10906  152.5606   0.27786   81.3661
  43.00000   0.10482  160.2584   0.26166   81.3533
  44.00000   0.10249  167.8363   0.24607   81.3399
  45.00000   0.10177  175.0414   0.23111   81.3258
  46.00000   0.10232 -178.3098   0.21678   81.3111
  47.00000   0.10379 -172.3155   0.20306   81.2956
  48.00000   0.10588 -166.9984   0.18997   81.2793
  49.00000   0.10832 -162.3295   0.17747   81.2623
  50.00000   0.11090 -158.2507   0.16558   81.2443
  51.00000   0.11346 -154.6930   0.15428   81.2255
  52.00000   0.11589 -151.5868   0.14355   81.2056
  53.00000   0.11811 -148.8677   0.13337   81.1847
  54.00000   0.12006 -146.4790   0.12375   81.1627
  55.00000   0.12171 -144.3717   0.11465   81.1394
  56.00000   0.12304 -142.5045   0.10607   81.1149
  57.00000   0.12406 -140.8425   0.09798   81.0890
  58.00000   0.12476 -139.3566   0.09037   81.0616
  59.00000   0.12515 -138.0224   0.08322   81.0325
  60.00000   0.12524 -136.8195   0.07651   81.0017
  61.00000   0.12507 -135.7306   0.07021   80.9691
  62.00000   0.12464 -134.7412   0.06433   80.9343
  63.00000   0.12397 -133.8392   0.05882   80.8973
  64.00000   0.12310 -133.0139   0.05369   80.8578
  65.00000   0.12203 -132.2564   0.04890   80.8157
  66.00000   0.12080 -131.5592   0.04444   80.7706
  67.00000   0.11942 -130.9156   0.04030   80.7222
  68.00000   0.11791 -130.3200   0.03646   80.6703
  69.00000   0.11630 -129.7673   0.03289   80.6143
  70.00000   0.11459 -129.2532   0.02959   80.5539
  71.00000   0.11282 -128.7740   0.02655   80.4884
  72.00000   0.11098 -128.3263   0.02374   80.4174
  73.00000   0.10910 -127.9072   0.02115   80.3401
  74.00000   0.10720 -127.5142   0.01877   80.2555
  75.00000   0.10527 -127.1448   0.01658   80.1628
  76.00000   0.10333 -126.7971   0.01459   80.0607
  77.00000   0.10140 -126.4693   0.01276   79.9477
  78.00000   0.09948 -126.1596   0.01110   79.8220
  79.00000   0.09757 -125.8667   0.00959   79.6814
  80.00000   0.09569 -125.5891   0.00822   79.5232
  81.00000   0.09384 -125.3258   0.00699   79.3438
  82.00000   0.09202 -125.0755   0.00588   79.1389
  83.00000   0.09024 -124.8374   0.00489   78.9027
  84.00000   0.08849 -124.6105   0.00401   78.6274
  85.00000   0.08679 -124.3940   0.00323   78.3026
  86.00000   0.08513 -124.1872   0.00255   77.9137
  87.00000   0.08351 -123.9894   0.00196   77.4402
  88.00000   0.08194 -123.7999   0.00146   76.8510
  89.00000   0.08040 -123.6182   0.00104   76.0984
  90.00000   0.07891 -123.4437   0.00069   75.1044
  91.00000   0.07745 -123.2760   0.00042   73.7321
  92.00000   0.07603 -123.1146   0.00021   71.7185
  93.00000   0.07464 -122.9590   0.00007   68.4895
  94.00000   0.07328 -122.8089   0.00002 -117.4649
  95.00000   0.07195 -122.6639   0.00005 -131.4243
  96.00000   0.07065 -122.5237   0.00005 -175.6327
  97.00000   0.06936 -122.3879   0.00010  125.3770
  98.00000   0.06809 -122.2562   0.00022  105.3395
  99.00000   0.06683 -122.1284   0.00039   97.6963
 100.00000   0.06558 -122.0041   0.00062   93.8135
 101.00000   0.06432 -121.8832   0.00088   91.4849
 102.00000   0.06307 -121.7653   0.00119   89.9382
 103.00000   0.06181 -121.6502   0.00153   88.8379
 104.00000   0.06053 -121.5378   0.00191   88.0159
 105.00000   0.05924 -121.4278   0.00233   87.3789
 106.00000   0.05792 -121.3200   0.00278   86.8711
 107.00000   0.05658 -121.2142   0.00327   86.4569
 108.00000   0.05521 -121.1102   0.00378   86.1128
 109.00000   0.05379 -121.0078   0.00433   85.8225
 110.00000   0.05234 -120.9068   0.00490   85.5744
 111.00000   0.05084 -120.8071   0.00549   85.3600
 112.00000   0.04929 -120.7085   0.00611   85.1730
 113.00000   0.04769 -120.6108   0.00675   85.0084
 114.00000   0.04603 -120.5138   0.00741   84.8625
 115.00000   0.04432 -120.4173   0.00808   84.7324
 116.00000   0.04254 -120.3213   0.00877   84.6156
 117.00000   0.04069 -120.2254   0.00947   84.5103
 118.00000   0.03878 -120.1296   0.01017   84.4149
 119.00000   0.03680 -120.0336   0.01089   84.3280
 120.00000   0.03476 -119.9373   0.01160   84.2487
 121.00000   0.03265 -119.8404   0.01231   84.1760
 122.00000   0.03047 -119.7427   0.01302   84.1092
 123.00000   0.02823 -119.6442   0.01372   84.0475
 124.00000   0.02592 -119.5444   0.01441   83.9905
 125.00000   0.02355 -119.4433   0.01508   83.9376
 126.00000   0.02113 -119.3406   0.01573   83.8885
 127.00000   0.01866 -119.2360   0.01636   83.8428
 128.00000   0.01614 -119.1293   0.01695   83.8002
 129.00000   0.01359 -119.0202   0.01752   83.7603
 130.00000   0.01100 -118.9084   0.01804   83.7230
 131.00000   0.00838 -118.7936   0.01852   83.6880
 132.00000   0.00575 -118.6754   0.01895   83.6552
 133.00000   0.00311 -118.5536   0.01933   83.6243
 134.00000   0.00047 -118.4277   0.01965   83.5953
 135.00000   0.00215   61.7027   0.01990   83.5679
 136.00000   0.00476   61.8380   0.02009   83.5421
 137.00000   0.00732   61.9788   0.02021   83.5178
 138.00000   0.00985   62.1254   0.02026   83.4947
 139.00000   0.01231   62.2786   0.02022   83.4730
 140.00000   0.01471   62.4388   0.02010   83.4524
 141.00000   0.01703   62.6069   0.01990   83.4329
 142.00000   0.01925   62.7834   0.01960   83.4145
 143.00000   0.02137   62.9691   0.01922   83.3970
 144.00000   0.02338   63.1650   0.01874   83.3804
 145.00000   0.02527   63.3720   0.01817   83.3647
 146.00000   0.02702   63.5910   0.01751   83.3498
 147.00000   0.02863   63.8232   0.01675   83.3357
 148.00000   0.03010   64.0699   0.01590   83.3222
 149.00000   0.03140   64.3322   0.01495   83.3095
 150.00000   0.03255   64.6117   0.01392   83.2975
 151.00000   0.03354   64.9099   0.01280   83.2860
 152.00000   0.03435   65.2285   0.01160   83.2752
 153.00000   0.03500   65.5693   0.01032   83.2649
 154.00000   0.03549   65.9343   0.00897   83.2552
 155.00000   0.03581   66.3255   0.00755   83.2460
 156.00000   0.03597   66.7453   0.00608   83.2373
 157.00000   0.03598   67.1959   0.00455   83.2291
 158.00000   0.03584   67.6797   0.00298   83.2213
 159.00000   0.03557   68.1991   0.00137   83.2140
 160.00000   0.03517   68.7567   0.00026  -96.7929
 161.00000   0.03465   69.3546   0.00190  -96.7993
 162.00000   0.03403   69.9950   0.00356  -96.8054
 163.00000   0.03332   70.6795   0.00520  -96.8111
 164.00000   0.03254   71.4091   0.00683  -96.8164
 165.00000   0.03170   72.1840   0.00843  -96.8213
 166.00000   0.03082   73.0032   0.00999  -96.8259
 167.00000   0.02992   73.8640   0.01150  -96.8301
 168.00000   0.02901   74.7619   0.01295  -96.8340
 169.00000   0.02811   75.6899   0.01433  -96.8375
 170.00000   0.02723   76.6380   0.01563  -96.8407
 171.00000   0.02639   77.5932   0.01684  -96.8436
 172.00000   0.02560   78.5393   0.01795  -96.8462
 173.00000   0.02488   79.4568   0.01894  -96.8484
 174.00000   0.02423   80.3232   0.01982  -96.8504
 175.00000   0.02367   81.1145   0.02058  -96.8520
 176.00000   0.02320   81.8059   0.02121  -96.8534
 177.00000   0.02283   82.3733   0.02170  -96.8544
 178.00000   0.02256   82.7956   0.02206  -96.8551
 179.00000   0.02240   83.0562   0.02227  -96.8556
 180.00000   0.02235   83.1443   0.02235  -96.8557
