   0.00000   1.00000   80.8568   1.00000   80.8568
   1.00000   0.99907   80.8568   0.99941   80.8568
   2.00000   0.99628   80.8567   0.99763   80.8568
   3.00000   0.99166   80.8566   0.99468   80.8568
   4.00000   0.98521   80.8565   0.99057   80.8568
   5.00000   0.97698   80.8563   0.98531   80.8568
   6.00000   0.96701   80.8560   0.97893   80.8568
   7.00000   0.95533   80.8557   0.97144   80.8568
   8.00000   0.94202   80.8554   0.96288   80.8568
   9.00000   0.92713   80.8550   0.95327   80.8568
  10.00000   0.91074   80.8546   0.94267   80.8568
  11.00000   0.89292   80.8541   0.93110   80.8568
  12.00000   0.87375   80.8535   0.91861   80.8568
  13.00000   0.85333   80.8529   0.90524   80.8568
  14.00000   0.83175   80.8522   0.89105   80.8568
  15.00000   0.80911   80.8515   0.87609   80.8568
  16.00000   0.78550   80.8506   0.86040   80.8568
  17.00000   0.76102   80.8497   0.84404   80.8568
  18.00000   0.73579   80.8488   0.82707   80.8568
  19.00000   0.70990   80.8477   0.80955   80.8568
  20.00000   0.68346   80.8465   0.79152   80.8568
  21.00000   0.65657   80.8453   0.77305   80.8568
  22.00000   0.62934   80.8439   0.75420   80.8568
  23.00000   0.60186   80.8424   0.73503   80.8568
  24.00000   0.57423   80.8408   0.71558   80.8568
  25.00000   0.54656   80.8390   0.69592   80.8568
  26.00000   0.51893   80.8371   0.67609   80.8568
  27.00000   0.49143   80.8350   0.65616   80.8568
  28.00000   0.46415   80.8327   0.63618   80.8568
  29.00000   0.43716   80.8301   0.61619   80.8568
  30.00000   0.41053   80.8274   0.59624   80.8568
  31.00000   0.38435   80.8243   0.57638   80.8568
  32.00000   0.35866   80.8208   0.55665   80.8568
  33.00000   0.33354   80.8170   0.53710   80.8568
  34.00000   0.30903   80.8128   0.51775   80.8568
  35.00000   0.28518   80.8080   0.49865   80.8568
  36.00000   0.26203   80.8026   0.47983   80.8568
  37.00000   0.23962   80.7965   0.46132   80.8568
  38.00000   0.21798   80.7895   0.44316   80.8568
  39.00000   0.19713   80.7813   0.42535   80.8568
  40.00000   0.17709   80.7718   0.40793   80.8568
  41.00000   0.15789   80.7606   0.39092   80.8568
  42.00000   0.13953   80.7471   0.37433   80.8568
  43.00000   0.12201   80.7306   0.35818   80.8568
  44.00000   0.10534   80.7100   0.34249   80.8568
  45.00000   0.08952   80.6837   0.32725   80.8568
  46.00000   0.07454   80.6487   0.31249   80.8568
  47.00000   0.06039   80.6002   0.29821   80.8568
  48.00000   0.04706   80.5283   0.28440   80.8568
  49.00000   0.03454   80.4108   0.27108   80.8568
  50.00000   0.02280   80.1846   0.25824   80.8568
  51.00000   0.01183   79.5698   0.24589   80.8568
  52.00000   0.00163   71.5444   0.23402   80.8568
  53.00000   0.00790  -97.2453   0.22262   80.8568
  54.00000   0.01669  -98.2546   0.21169   80.8568
  55.00000   0.02482  -98.5522   0.20123   80.8568
  56.00000   0.03231  -98.6945   0.19123   80.8568
  57.00000   0.03917  -98.7780   0.18167   80.8568
  58.00000   0.04544  -98.8328   0.17255   80.8568
  59.00000   0.05115  -98.8715   0.16386   80.8568
  60.00000   0.05632  -98.9003   0.15559   80.8568
  61.00000   0.06099  -98.9226   0.14773   80.8568
  62.00000   0.06517  -98.9404   0.14026   80.8568
  63.00000   0.06890  -98.9548   0.13318   80.8568
  64.00000   0.07221  -98.9668   0.12647   80.8568
  65.00000   0.07511  -98.9769   0.12012   80.8568
  66.00000   0.07764  -98.9856   0.11411   80.8568
  67.00000   0.07982  -98.9930   0.10844   80.8568
  68.00000   0.08167  -98.9996   0.10310   80.8568
  69.00000   0.08321  -99.0053   0.09806   80.8568
  70.00000   0.08447  -99.0104   0.09333   80.8568
  71.00000   0.08547  -99.0149   0.08888   80.8568
  72.00000   0.08623  -99.0190   0.08470   80.8568
  73.00000   0.08676  -99.0227   0.08079   80.8568
  74.00000   0.08708  -99.0260   0.07713   80.8568
  75.00000   0.08721  -99.0291   0.07371   80.8568
  76.00000   0.08717  -99.0319   0.07052   80.8568
  77.00000   0.08696  -99.0344   0.06756   80.8568
  78.00000   0.08661  -99.0368   0.06480   80.8568
  79.00000   0.08612  -99.0390   0.06224   80.8568
  80.00000   0.08550  -99.0410   0.05987   80.8568
  81.00000   0.08478  -99.0429   0.05768   80.8568
  82.00000   0.08394  -99.0447   0.05567   80.8568
  83.00000   0.08301  -99.0463   0.05381   80.8568
