   0.00000   1.00000  -40.5759   1.00000  -40.5759
   1.00000   0.99780  -40.5693   0.99831  -40.5762
   2.00000   0.99121  -40.5493   0.99324  -40.5771
   3.00000   0.98032  -40.5158   0.98486  -40.5786
   4.00000   0.96523  -40.4684   0.97321  -40.5808
   5.00000   0.94610  -40.4064   0.95842  -40.5835
   6.00000   0.92315  -40.3292   0.94060  -40.5869
   7.00000   0.89660  -40.2359   0.91991  -40.5910
   8.00000   0.86674  -40.1252   0.89652  -40.5959
   9.00000   0.83386  -39.9957   0.87063  -40.6015
  10.00000   0.79829  -39.8455   0.84244  -40.6079
  11.00000   0.76039  -39.6726   0.81219  -40.6152
  12.00000   0.72053  -39.4741   0.78012  -40.6235
  13.00000   0.67907  -39.2469   0.74646  -40.6328
  14.00000   0.63639  -38.9868   0.71149  -40.6433
  15.00000   0.59288  -38.6888   0.67544  -40.6551
  16.00000   0.54891  -38.3466   0.63859  -40.6682
  17.00000   0.50484  -37.9522   0.60118  -40.6830
  18.00000   0.46103  -37.4954   0.56346  -40.6997
  19.00000   0.41780  -36.9629   0.52567  -40.7184
  20.00000   0.37547  -36.3370   0.48804  -40.7395
  21.00000   0.33432  -35.5940   0.45079  -40.7634
  22.00000   0.29462  -34.7014   0.41413  -40.7906
  23.00000   0.25660  -33.6129   0.37823  -40.8217
  24.00000   0.22048  -32.2608   0.34327  -40.8576
  25.00000   0.18645  -30.5431   0.30941  -40.8991
  26.00000   0.15469  -28.2978   0.27677  -40.9478
  27.00000   0.12537  -25.2552   0.24548  -41.0054
  28.00000   0.09871  -20.9375   0.21563  -41.0746
  29.00000   0.07502  -14.4395   0.18729  -41.1589
  30.00000   0.05491   -3.9615   0.16054  -41.2637
  31.00000   0.03972   13.8073   0.13541  -41.3973
  32.00000   0.03199   41.3609   0.11193  -41.5732
  33.00000   0.03314   70.4920   0.09011  -41.8147
  34.00000   0.03982   90.4554   0.06995  -42.1663
  35.00000   0.04805  102.2474   0.05144  -42.7245
  36.00000   0.05593  109.4623   0.03454  -43.7449
  37.00000   0.06275  114.1994   0.01924  -46.1987
  38.00000   0.06826  117.5130   0.00564  -59.7928
  39.00000   0.07243  119.9525   0.00727  153.9286
  40.00000   0.07528  121.8235   0.01808  145.0782
  41.00000   0.07692  123.3072   0.02768  143.0264
  42.00000   0.07742  124.5175   0.03603  142.1172
  43.00000   0.07692  125.5293   0.04321  141.6046
  44.00000   0.07551  126.3938   0.04930  141.2759
  45.00000   0.07333  127.1478   0.05436  141.0474
  46.00000   0.07048  127.8187   0.05848  140.8794
  47.00000   0.06708  128.4274   0.06174  140.7507
  48.00000   0.06322  128.9911   0.06422  140.6492
  49.00000   0.05900  129.5246   0.06599  140.5670
  50.00000   0.05451  130.0412   0.06712  140.4992
  51.00000   0.04983  130.5546   0.06768  140.4423
  52.00000   0.04504  131.0795   0.06774  140.3939
  53.00000   0.04020  131.6334   0.06737  140.3523
  54.00000   0.03537  132.2396   0.06661  140.3161
  55.00000   0.03059  132.9309   0.06554  140.2844
  56.00000   0.02592  133.7580   0.06418  140.2564
  57.00000   0.02140  134.8065   0.06261  140.2315
  58.00000   0.01704  136.2349   0.06084  140.2092
  59.00000   0.01289  138.3789   0.05894  140.1892
  60.00000   0.00898  142.0926   0.05692  140.1711
  61.00000   0.00536  150.3238   0.05483  140.1546
  62.00000   0.00236 -179.5094   0.05268  140.1396
  63.00000   0.00251  -94.8702   0.05051  140.1259
  64.00000   0.00511  -69.4976   0.04833  140.1133
  65.00000   0.00779  -62.0971   0.04617  140.1017
  66.00000   0.01030  -58.6714   0.04404  140.0910
  67.00000   0.01260  -56.6905   0.04195  140.0811
  68.00000   0.01468  -55.3910   0.03992  140.0719
  69.00000   0.01656  -54.4666   0.03795  140.0633
  70.00000   0.01824  -53.7710   0.03605  140.0553
  71.00000   0.01972  -53.2254   0.03424  140.0479
  72.00000   0.02101  -52.7839   0.03250  140.0409
  73.00000   0.02214  -52.4177   0.03085  140.0343
  74.00000   0.02310  -52.1078   0.02929  140.0282
  75.00000   0.02392  -51.8413   0.02782  140.0224
  76.00000   0.02459  -51.6090   0.02644  140.0170
  77.00000   0.02513  -51.4040   0.02515  140.0118
  78.00000   0.02556  -51.2216   0.02394  140.0069
  79.00000   0.02587  -51.0577   0.02283  140.0024
