60.0	0.0
60.5	0.0
61.0	0.0
61.5	0.0
62.0	0.0
62.5	0.0
63.0	0.0
63.5	0.0
64.0	0.0
64.5	0.0
65.0	0.0
65.5	0.0
66.0	0.0
66.5	0.0
67.0	0.0
67.5	0.0
68.0	0.0
68.5	0.0
69.0	0.0
69.5	0.0011217570103356617
70.0	0.0046229330150628
70.5	0.006554521091315487
71.0	0.008617658069380703
71.5	0.0131240486460778
72.0	0.018146202576265355
72.5	0.028617407797947043
73.0	0.04027830268534716
73.5	0.05895819975280681
74.0	0.07868071940431513
74.5	0.10531247227192055
75.0	0.13401967716428556
75.5	0.175487918920864
76.0	0.21909974303385332
76.5	0.291047897327193
77.0	0.36890871727317726
77.5	0.4697158559101465
78.0	0.5727976857126642
78.5	0.6462239275065376
79.0	0.7237715466252408
79.5	0.748560252643248
80.0	0.7748222176710454
80.5	0.7860052924546409
81.0	0.7966553505137031
81.5	0.81650400138712
82.0	0.8376824212380318
82.5	0.8597857412703226
83.0	0.8797684248963497
83.5	0.8905329444058582
84.0	0.8962873319635228
84.5	0.8881467488734084
85.0	0.8776484867902011
85.5	0.8725674742256682
86.0	0.8650714914217542
86.5	0.8738026005353708
87.0	0.881071672829341
87.5	0.8818600809672782
88.0	0.8806884235708371
88.5	0.8821439806414432
89.0	0.8862469330129775
89.5	0.8838179030005963
90.0	0.8832572638645861
90.5	0.8779919635899681
91.0	0.8732355925767783
91.5	0.8600257177992151
92.0	0.8465343417839325
92.5	0.8495359414547422
93.0	0.8538398297596805
93.5	0.8650817065769493
94.0	0.8771601904101183
94.5	0.8906828605268143
95.0	0.9135836935190044
95.5	0.9293638198148491
96.0	0.9447106784325121
96.5	0.952855950868809
97.0	0.960903643296564
97.5	0.9598114615329937
98.0	0.9525337011644449
98.5	0.9482269672698015
99.0	0.9432952612487157
99.5	0.9519649729593156
100.0	0.9589162041038536
100.5	0.9711070711075586
101.0	0.9872652464325754
101.5	0.9959349388114785
102.0	1.0
102.5	0.993633532296522
103.0	0.9780279498868848
103.5	0.9510774408539698
104.0	0.90808072799113
104.5	0.8527263099713354
105.0	0.7813787685043868
105.5	0.6904988975374231
106.0	0.598714708206616
106.5	0.5080477469887927
107.0	0.4303453383079084
107.5	0.35936812414234015
108.0	0.2973320085151527
108.5	0.2433514407508368
109.0	0.19919302270519526
109.5	0.16298073812219036
110.0	0.13228905666093685
110.5	0.107940157272392
111.0	0.08838867517852157
111.5	0.07284216497655865
112.0	0.05993870795791702
112.5	0.04975928311331447
113.0	0.04196458296410027
113.5	0.03567305118650695
114.0	0.0306943973088364
114.5	0.026366490083138478
115.0	0.02274320121806785
115.5	0.019806724834778203
116.0	0.017269801725500983
116.5	0.014892262894838474
117.0	0.013023584048119761
117.5	0.011070556857927972
118.0	0.009620410694346214
118.5	0.008294836257727993
119.0	0.007039856569762921
119.5	0.0061644223883598045
120.0	0.005322764482309222
120.5	0.004661363504165698
121.0	0.004038353860464021
121.5	0.003572640222725053
122.0	0.0031246988320565165
122.5	0.002675990878913201
123.0	0.002367663689118357
123.5	0.0019407499780116518
124.0	0.0015249699690529982
124.5	0.0012402731092151136
125.0	0.000974185234935794
125.5	0.0007275389791062494
126.0	0.0004981976289529483
126.5	0.0002865577195630037
127.0	0.00018315988468191327
127.5	8.750733168055958e-05
128.0	0.0
128.5	0.0
129.0	0.0
129.5	0.0
130.0	0.0
130.5	0.0
131.0	0.0
131.5	0.0
132.0	0.0
132.5	0.0
133.0	0.0
133.5	0.0
134.0	0.0
134.5	0.0
135.0	0.0
135.5	0.0
136.0	0.0
136.5	0.0
137.0	0.0
137.5	0.0
138.0	0.0
138.5	0.0
139.0	0.0
139.5	0.0
140.0	0.0
140.5	0.0
141.0	0.0
141.5	0.0
142.0	0.0
142.5	0.0
143.0	0.0
143.5	0.0
144.0	0.0
144.5	0.0
145.0	0.0
145.5	0.0
146.0	0.0
146.5	0.0
147.0	0.0
147.5	0.0
148.0	0.0
148.5	0.0
149.0	0.0
149.5	0.0
150.0	0.0
150.5	0.0
151.0	0.0
151.5	0.0
152.0	0.0
152.5	0.0
153.0	0.0
153.5	0.0
154.0	0.0
154.5	0.0
155.0	0.0
155.5	0.0
156.0	0.0
156.5	0.0
157.0	0.0
157.5	0.0
158.0	0.0
158.5	0.0
159.0	0.0
159.5	0.0
160.0	0.0
160.5	0.0
161.0	0.0
161.5	0.0
162.0	2.069396494546316e-06
162.5	1.9683948125135352e-06
163.0	3.7357982884966955e-06
163.5	5.239106680854083e-06
164.0	1.4650291397626569e-05
164.5	6.070605735187382e-05
165.0	0.001268994074734487
165.5	7.344672157971571e-05
166.0	2.3138879155963318e-05
166.5	1.2570725939153908e-05
167.0	9.630096824953138e-06
167.5	9.98898226796003e-06
168.0	1.6810529863381026e-05
168.5	8.221818632458105e-05
169.0	0.00015906822521278354
169.5	1.9932413030143532e-05
170.0	1.0189011187906824e-05
170.5	9.793480215373098e-06
171.0	2.000658463988984e-05
171.5	0.0002387725775203824
172.0	0.0007531732961104643
172.5	2.7895450384607455e-06
173.0	0.0
173.5	0.0
174.0	0.0
174.5	0.0
175.0	0.0
175.5	0.0
176.0	0.0
176.5	0.0
177.0	0.0
177.5	0.0
178.0	0.0
178.5	0.0
179.0	0.0
179.5	0.0
180.0	0.0
